word,frequency,transcription,si_no
indeterminación,4090,21143202,n
RAMOS,4090,430,n
lll,4089,5,n
reversión,4088,48402,n
Fisher,4088,864,n
Adultos,4087,1510,n
femenino,4091,8322,n
postguerra,4087,90164,n
santa,4087,021,n
Arq.,4083,47,Error
rectángulo,4086,471265,s
anticuerpos,4087,217490,n
Catherine,4085,7142,n
ganadores,4083,62140,n
pelvis,4082,9580,n
mercadotecnia,4081,3471172,n
condensación,4078,7212002,n
supersticiones,4076,09401020,n
Dic,4077,17,n
camiseta,4077,7301,s
carreta,4075,741,s
Cuadra,4076,714,s
generalizaciones,4075,62450020,n
vacilaciones,4075,805020,n
confrontaciones,4074,728421020,n
Futuro,4074,814,n
Exteriores,4075,01440,n
pobre,4073,994,n
cúpulas,4071,7950,n
avalancha,4069,8526,n
Collins,4070,720,n
Estás,4069,010,n
Sargento,4069,04621,n
Joel,4069,65,n
Baker,4066,974,n
sustantivos,4066,0012180,n
into,4066,21,n
Oferta,4066,841,n
coronación,4064,74202,n
entereza,4065,2140,n
Posadas,4063,9010,n
flotación,4063,85102,n
Altiplano,4064,51952,n
Landa,4064,521,n
Celso,4062,050,n
bata,4063,91,s
averiguaciones,4062,846020,n
interposición,4062,2149002,n
Tarija,4060,146,n
Ay,4060,,n
coordinadora,4058,741214,n
quiebre,4059,794,n
Oro.,4058,4,Error
Drogas,4058,1460,n
ampliaciones,4057,395020,n
oligarquías,4058,56470,n
reedición,4058,4102,n
MIT,4057,31,n
AMERICA,4056,347,n
ACTO,4056,71,n
Tudela,4056,115,n
Melgar,4057,3564,n
circunferencia,4055,04728420,n
comisaría,4055,7304,n
canoa,4054,72,s
señoría,4053,024,n
Británica,4055,94127,n
laudo,4053,51,n
Divino,4052,182,n
inactividad,4052,271811,n
Chalco,4052,657,n
Gallery,4052,64,n
Harrison,4052,402,n
corporativismo,4052,74941803,n
Estanislao,4052,01205,n
My,4052,3,n
latifundio,4051,51821,n
Actualización,4051,715002,n
gimnasia,4051,6320,n
good,4050,61,n
Prusia,4051,940,n
pastillas,4050,9010,n
Porter,4050,9414,n
fricción,4050,84702,n
Lavín,4050,582,n
granito,4050,6421,s
reorientación,4050,442102,n
Aranjuez,4049,4260,n
Contralor,4050,721454,n
laterales,4049,51450,n
Gamarra,4048,634,n
Establecimientos,4047,019503210,n
Cofradía,4047,7841,n
cursiva,4046,7408,n
point,4045,921,n
Great,4044,641,n
São,4045,0,n
OPS,4044,90,n
ducha,4044,16,s
idem,4044,13,n
competidor,4044,739114,n
NE,4043,2,n
Geográfica,4044,66487,n
Adriano,4043,142,n
Privada,4043,9481,n
PROCEDIMIENTO,4043,9401321,n
salvedad,4043,05811,n
abismos,4043,9030,n
jubilaciones,4042,695020,n
Donación,4042,1202,n
Leibniz,4041,5920,n
junto,4041,621,n
Des,4040,10,n
hebreo,4039,94,n
diezmo,4041,103,n
irracionalidad,4038,402511,n
Farmacia,4038,8430,n
Müller,4037,34,n
regazo,4038,460,n
membranas,4036,339420,n
fortificación,4036,8418702,n
quincena,4035,7202,n
Nogales,4035,2650,n
RE,4034,4,n
PR,4033,94,n
Pi,4032,9,n
abnegación,4032,92602,n
hadas,4032,10,n
sobrecarga,4031,094746,n
Fronteras,4030,842140,n
Variaciones,4030,84020,n
Ojo,4029,6,n
M.a,4028,3,Error
Aprobación,4027,94902,n
trueno,4028,142,n
oficialismo,4029,80503,n
torbellino,4028,1492,n
gestor,4027,6014,n
Investigadores,4026,28016140,n
Aportes,4026,9410,n
PRESIDENTE.,4025,940121,Error
soltura,4027,0514,n
Minerva,4025,3248,n
Gary,4023,64,n
machismo,4025,3603,n
Moscoso,4023,3070,n
Matanzas,4022,31200,n
padrinos,4023,91420,n
globalidad,4021,659511,n
Université,4021,28401,n
Veracruzana,4020,847402,n
Soc.,4020,07,Error
Comte,4021,731,n
Distrital,4021,101415,n
patatas,4020,9110,n
intendencia,4020,212120,n
dilación,4020,1502,n
muelles,4019,30,n
hormigón,4019,4362,s
granjas,4019,64260,n
Enfermería,4019,28434,n
supremo,4018,0943,n
CONVENIO,4017,7282,n
cepas,4016,090,n
Hilario,4015,54,n
infamia,4015,283,n
each,4014,6,n
estadista,4013,01101,n
Chubut,4013,691,n
mediadores,4014,31140,n
Basilea,4011,905,n
RED,4010,41,n
federales,4009,81450,n
mayordomos,4009,34130,n
portón,4008,9412,s
Poblaciones,4008,995020,n
mediocridad,4007,317411,n
important,4007,394121,n
Abstract,4007,901471,n
enclave,4006,2758,n
ibidem,4005,913,n
model,4006,315,n
pistolas,4005,90150,n
They,4006,1,n
cilindro,4005,05214,s
ERP,4004,49,n
cáscara,4003,7074,s
siniestro,4003,02014,n
frasco,4002,8407,s
gimnasio,4000,6320,n
digestión,4000,16012,n
Civ.,3999,09,Error
Institut,3999,20111,n
Vehículos,4000,8750,n
Cronología,4000,74256,n
Comparación,3998,739402,n
Hudson,3998,102,n
Chiapa,3998,69,n
contrapeso,3998,721490,s
CAMPO,3998,739,n
cultivares,3998,751840,n
Consejeros,3997,720640,n
santuarios,3996,02140,n
planicie,3997,9520,n
jaguar,3996,664,s
funeral,3996,8245,n
TA,3995,1,n
condado,3995,7211,n
delicias,3995,1500,n
esterilización,3995,0145002,n
Texcoco,3995,1077,n
demagogia,3994,1366,n
formalismo,3993,843503,n
Quizás,3993,700,n
Criminal,3992,74325,n
posteriori,3994,90144,n
Molino,3993,352,s
nas,3992,20,n
decencia,3992,1020,n
Ajuste,3992,601,n
off,3991,88,n
Cavallo,3990,78,n
obsesiones,3991,90020,n
depresiones,3989,194020,n
incredulidad,3989,2741511,n
Ordaz,3988,410,n
Nicanor,3988,2724,n
pórtico,3988,9417,s
Levante,3987,5821,n
desagüe,3987,106,s
GEN,3988,62,n
cuadrilla,3987,714,n
ideólogos,3985,1560,n
bolso,3986,950,s
OPEP,3984,99,n
Eliminación,3984,53202,n
Gubernamentales,3985,694232150,n
misticismo,3984,301003,n
Académica,3984,7137,n
Ausencia,3983,020,n
cantor,3983,7214,n
nidos,3983,210,n
lente,3982,521,s
Leonel,3982,525,n
Barrientos,3981,94210,n
second,3981,0721,n
galletas,3980,610,n
BALANCE,3980,9520,n
correspondencias,3980,740921200,n
Ceuta,3979,01,n
Comandancia,3979,732120,n
Inocencio,3976,2020,n
Paolo,3976,95,n
Cobre,3975,794,s
embates,3976,3910,n
antonomasia,3973,21230,n
sobriedad,3972,09411,n
Búsqueda,3972,9071,n
traumatismo,3971,143103,n
PARTICIPACIÓN,3971,9410902,n
Jáuregui,3971,646,n
asociados,3979,0010,n
Aeropuerto,3970,4941,n
Barinas,3970,9420,n
enigmas,3970,2630,n
fluidos,3969,8510,n
ses,3968,00,n
Aceite,3969,01,s
discriminaciones,3966,107432020,n
Unesco,3968,207,n
desperdicio,3966,109410,n
Complejo,3966,73956,n
Folklore,3964,85754,n
aventureros,3965,821440,n
salubridad,3962,059411,n
Hrs,3962,40,n
Partidas,3964,94110,n
CIENCIAS,3962,0200,n
parásitos,3962,94010,n
Cobo,3962,79,n
ORIGEN,3961,462,n
rondas,3961,4210,n
ANTECEDENTES,3960,2101210,n
cucharada,3960,7641,s
galeras,3960,6540,n
ómnibus,3960,3290,s
CONDICIONES,3960,721020,n
Romanticismo,3959,4321003,n
Amadeo,3959,31,n
intoxicación,3958,216702,n
codos,3957,710,s
sumo,3957,03,n
cresta,3956,7401,s
Arzobispado,3955,409091,n
Opera,3956,94,n
Katz,3954,710,n
huertos,3954,410,s
casona,3953,702,s
huelguistas,3953,56010,n
Marañón,3953,3422,s
Insurgentes,3952,2046210,n
manejos,3950,3260,n
Extraordinario,3949,0144124,n
flanco,3952,8527,s
Noel,3949,25,n
Watson,3948,102,n
misiva,3948,308,s
Pruebas,3947,9490,n
Denis,3946,120,n
Ornar,3946,424,n
católico,3946,7157,n
MP,3945,39,n
montones,3945,32120,n
Pueyrredón,3945,9412,n
Educational,3944,17125,n
baluarte,3944,9541,n
COLLECTION,3944,7712,n
prontitud,3944,942111,n
Carol,3943,745,n
Mujica,3942,367,n
Kenneth,3942,7221,n
Penales,3942,9250,n
where,3941,4,n
esterilidad,3941,014511,n
empirismo,3941,39403,n
Schopenhauer,3940,06924,n
computador,3940,739114,s
apostolado,3940,90151,n
ay,3938,,n
caravana,3938,7482,s
arca,3938,47,s
Forestales,3937,840150,n
Pellicer,3937,904,n
JUZGADO,3937,6061,n
Corrección,3936,74702,n
coberturas,3934,794140,n
ruego,3936,46,n
Plásticas,3934,950170,n
vuelco,3933,857,n
distensión,3933,101202,n
regadío,3933,461,n
OS,3932,0,n
market,3932,3471,n
Eds,3931,10,n
DIOS,3931,10,n
microempresas,3931,37439400,n
tubérculos,3930,194750,s
Dotación,3929,1102,n
IU,3929,,n
filología,3929,8556,n
regimientos,3929,463210,n
URBANO,3929,492,n
AN,3929,2,n
atrocidades,3929,140110,n
basamento,3928,90321,s
Bermejo,3928,9436,n
Guillen,3928,62,n
Countries,3928,72140,n
Program,3928,94643,n
RICA,3927,47,n
Estética,3925,0117,n
tipologías,3923,19560,n
shocks,3923,6770,n
izquierdo,3922,0741,n
Testimonios,3922,101320,n
Bobbio,3940,999,n
Pedagógica,3922,91667,n
inmoralidad,3921,234511,n
Clases,3920,7500,n
pescados,3920,90710,n
Pereyra,3921,944,n
Structure,3919,014714,n
Christopher,3919,640194,n
MEXICANO,3918,3672,n
Monitor,3919,3214,s
cuasi,3918,70,n
Romeo,3918,43,n
veredicto,3917,84171,n
EMPLEO,3917,395,n
Belisario,3916,9504,n
Rendimiento,3917,421321,n
Pennsylvania,3916,9220582,n
Abreu,3916,94,n
recto,3914,471,n
recelos,3915,4050,n
vaina,3915,82,s
entendido,3915,21211,n
Árbol,3914,495,s
texturas,3912,10140,n
emigrados,3914,36410,n
abatimiento,3914,91321,n
desalojo,3912,1056,n
Arriaga,3911,46,n
Flavio,3912,858,n
HERRERA,3911,44,n
Cieza,3911,00,n
Aprendizaje,3911,942106,n
Wiley,3910,5,n
Colaboración,3910,759402,n
clasicismo,3910,750003,n
heladas,3908,510,n
Patiño,3910,912,n
simbología,3906,03956,n
Oral,3907,45,n
totalitarismo,3908,1151403,n
rienda,3906,421,s
pugnas,3906,9620,n
Equidad,3905,711,n
escalafón,3905,07582,n
Moreira,3903,344,n
demolición,3903,13502,n
canela,3906,725,s
Adquisición,3902,17002,n
Cálculo,3902,7575,n
exclusiones,3902,075020,n
helicóptero,3902,57914,s
acentuación,3902,02102,n
enseres,3901,2040,s
complementación,3902,739532102,n
peligrosidad,3901,9564011,n
films,3901,8530,n
SECCION,3901,0702,n
Lenguas,3900,5260,n
caseríos,3900,7040,n
lancha,3900,526,s
Nuñez,3900,220,n
Luigi,3899,56,n
rehenes,3899,420,n
Medalla,3899,31,s
Barco,3899,947,s
gorra,3899,64,s
Delia,3898,15,n
Autos,3899,10,n
These,3897,10,n
reformistas,3898,4843010,n
sont,3897,021,n
detective,3896,11718,n
Pbro,3896,994,n
Wisconsin,3896,07202,n
Cruzada,3895,7401,n
armazón,3895,4302,s
UBA,3894,9,n
plátanos,3894,95120,n
afluentes,3894,85210,n
atletas,3894,1510,n
incomunicación,3894,2732702,n
Universidade,3893,284011,n
insuficiencias,3892,2080200,n
Peláez,3891,950,n
role,3891,45,n
tutores,3891,1140,n
Andalus,3891,2150,n
RICARDO,3890,4741,n
COMERCIAL,3890,73405,n
C.A.,3888,7,Error
num,3889,23,n
Miriam,3889,343,n
Current,3888,7421,n
blusa,3889,950,s
Error,3888,44,n
usurpación,3888,04902,n
Security,3887,0741,n
esquizofrenia,3887,070842,n
impresor,3887,39404,s
SP,3887,09,n
pipa,3886,99,s
Vocabulario,3886,87954,n
Matriz,3886,3140,n
corresponsabilidad,3885,7409209511,n
viñas,3885,820,n
comparecencia,3884,7394020,n
Coalición,3883,7502,n
Corporaciones,3882,7494020,n
Explotación,3882,095102,n
Castalia,3881,7015,n
trinchera,3882,14264,s
alias,3880,50,n
Jardines,3881,64120,n
toalla,3878,1,s
aromas,3878,430,n
Supervisión,3878,094802,n
infieles,3878,2850,n
Lozada,3877,501,n
autosuficiencia,3877,108020,n
Angostura,3877,26014,n
hoyo,3878,,s
JUAREZ,3877,640,n
Almeida,3877,531,n
mate,3876,31,s
Nevada,3876,281,n
IA,3876,,n
Eros,3876,40,n
IFE,3876,8,n
Giuseppe,3875,6099,n
estupefacientes,3875,01980210,n
caverna,3874,7842,s
rompecabezas,3873,4397900,s
Dolor,3872,154,n
desarraigo,3872,1046,n
Minnesota,3872,32201,n
Ahumada,3871,31,n
cicatriz,3870,07140,n
labrador,3869,59414,n
Pesos,3869,900,n
PUEBLO,3868,995,n
Reinaldo,3868,4251,n
encantos,3869,27210,n
CUENTAS,3868,7210,n
REPRESENTANTE,3867,49402121,n
autogobierno,3867,16942,n
murales,3866,3450,n
Luque,3866,57,n
ethos,3866,10,n
Cornell,3865,742,n
pollos,3865,90,n
salvaguarda,3863,058641,n
Monroy,3862,324,n
hormona,3862,432,n
psiquiatra,3862,90714,n
invitaciones,3861,281020,n
Cervera,3861,0484,n
super,3860,094,n
Population,3860,99512,n
encuadre,3860,2714,n
Haven,3860,82,n
hule,3858,5,s
IMPUESTO,3859,3901,n
Mota,3858,31,s
Agrícolas,3858,64750,n
privaciones,3855,948020,n
RESTO,3857,401,n
cuño,3857,72,s
seguridades,3854,064110,n
Escena,3854,002,n
condenas,3854,72120,n
Águila,3851,65,n
intransigencia,3850,21420620,n
light,3849,561,n
tuberías,3852,1940,s
Fiestas,3849,8010,n
aposento,3849,9021,n
realizador,3848,45014,n
patadas,3848,9110,n
etiología,3846,156,n
crías,3847,740,n
séquito,3845,071,n
inmersión,3846,23402,n
explosiones,3845,095020,n
masonería,3842,3024,n
Yáñez,3841,20,n
Científicas,3845,021870,n
fotógrafos,3841,816480,n
Intercambio,3840,214739,n
Nro.,3839,24,Error
cicatrices,3841,071400,n
Cementerio,3840,03214,n
DIPUTADOS,3839,19110,n
Pobres,3838,9940,n
Amanda,3838,321,n
Renato,3838,421,n
BOLIVIA,3838,958,n
others,3837,140,n
cordura,3837,7414,n
Marsella,3837,340,n
Euskadi,3837,071,n
duros,3837,140,n
Fauna,3836,82,n
Segismundo,3836,060321,n
Braulio,3836,945,n
masaje,3834,306,n
uma,3836,3,n
bomberos,3835,93940,n
Lloyd,3834,1,n
Detalle,3834,11,n
CONSUMO,3833,7203,n
cabra,3834,794,s
web,3833,9,n
sábana,3832,092,s
andanzas,3832,21200,n
apaches,3832,960,n
Meses,3831,300,n
menstruación,3831,3201402,n
excursiones,3831,074020,n
radicalización,3831,4175002,n
estrechez,3830,01460,n
Fortuna,3830,8412,n
Principado,3830,942091,n
vejiga,3828,866,n
magnesio,3828,3620,s
Viviendas,3828,88210,n
production,3828,941712,n
cargamento,3827,746321,s
CRECIMIENTO,3827,740321,n
Pico,3827,97,s
Hilda,3826,51,n
subject,3826,09671,n
Camus,3826,730,n
imperfecciones,3825,39487020,n
Sinfónica,3825,02827,n
Concierto,3825,72041,n
AIRES,3823,40,n
donativos,3824,12180,n
prehistoria,3823,94014,n
Reglamentos,3823,4653210,n
homenajes,3822,3260,n
tira,3823,14,s
je,3821,6,n
permeabilidad,3820,9439511,n
sep,3821,09,n
policy,3819,957,n
Ed,3819,1,n
DEFENSA,3819,1820,n
Gay,3818,6,n
sondeo,3817,021,n
trabajadora,3818,149614,n
Valcárcel,3818,857405,n
proclamas,3817,947530,n
Tusquets,3817,10710,n
Bulgaria,3817,9564,n
poros,3817,940,n
emperadores,3817,394140,n
cas,3816,70,n
Berro,3816,94,s
Pirineos,3815,9420,n
Estrecho,3815,0146,n
plenos,3814,9520,n
Históricos,3815,01470,n
jugada,3814,661,n
partitura,3813,94114,s
Project,3813,94671,n
operatividad,3813,941811,n
clínicas,3813,75270,n
canteras,3812,72140,n
If,3812,8,n
Resurrección,3812,404702,n
Orientales,3811,42150,n
enjuiciamiento,3811,260321,n
Fragmento,3810,846321,s
profundo,3810,94821,n
carajo,3810,746,n
SALVADOR,3810,05814,n
ISR,3809,04,n
Declaraciones,3810,1754020,n
Sociology,3809,0056,n
Middle,3809,3115,n
recibimiento,3808,409321,n
Vías,3809,80,n
Pachuca,3808,967,n
inminencia,3808,23220,n
eslabones,3807,05920,n
Escritos,3806,07410,n
SC,3806,07,n
Carlo,3806,745,n
Dalí,3805,15,n
hongo,3805,26,s
tramas,3805,1430,n
improcedencia,3805,3940120,n
Razones,3805,4020,n
FELIPE,3805,859,n
Jonathan,3805,6212,n
Ballet,3804,91,n
Romo,3804,43,s
Macedonio,3826,3012,n
TO,3803,1,n
DIF,3804,18,n
Canelones,3802,72520,n
Third,3803,141,n
practicantes,3802,94717210,n
incidencias,3801,201200,n
Realización,3801,45002,n
sobrinos,3800,09420,n
Leon,3799,52,n
Resources,3799,40400,n
prodigio,3799,9416,n
luminosidad,3799,532011,n
Pereda,3799,941,n
Duke,3798,17,n
Bob,3798,99,n
enemistad,3798,23011,n
fact,3797,871,n
entrenador,3797,214214,n
AB,3797,9,n
LIBROS,3796,5940,n
educandos,3796,17210,n
Stone,3796,012,n
nihilismo,3795,2503,n
Parágrafo,3795,94648,n
Páramo,3794,943,n
Salarios,3794,0540,n
cadencia,3794,7120,n
Cela,3794,05,n
Aula,3793,5,n
Paysandú,3794,9021,n
universos,3792,28400,n
derrame,3793,143,n
Experiencias,3791,094200,n
Farías,3791,840,n
REAL,3791,45,n
canoas,3791,720,n
Data,3791,11,n
ejecutor,3791,6714,n
Cárcel,3791,7405,s
lamentos,3790,53210,n
mago,3790,36,n
navio,3790,28,n
pedimento,3790,91321,n
ultranza,3788,51420,n
dramaturgos,3790,1431460,n
BIBLIOGRAFIA,3787,995648,n
bruma,3786,943,n
tequila,3786,175,n
Asambleas,3785,03950,n
Mana,3785,32,n
You,3784,,n
consultoría,3785,720514,n
polis,3783,950,n
Sun,3783,02,n
us,3783,0,n
alboroto,3782,5941,n
claustros,3782,750140,n
azotes,3780,010,n
Nicaragüense,3782,274620,n
valía,3781,85,n
vn,3781,92,n
Periodistas,3779,941010,n
diamante,3780,1321,s
dotaciones,3780,11020,n
Burdeos,3779,9410,n
polen,3778,952,n
hipotecas,3778,9170,n
subregión,3778,09462,n
óxido,3777,61,n
INDEC,3777,217,n
náuseas,3778,200,n
LITERATURA,3777,51414,n
descargo,3775,10746,n
Variables,3776,84950,n
ACCIÓN,3774,702,n
Caracterización,3775,74714002,n
Atlántida,3774,15211,n
menosprecio,3773,320940,n
xix,3772,60,n
Básico,3773,907,n
suscriptores,3772,00749140,n
infortunio,3772,28412,n
truco,3772,147,n
cocinas,3772,7020,n
Sales,3772,050,n
bellezas,3772,900,n
indicativo,3771,21718,n
Johann,3771,622,n
Consorcio,3770,72040,n
justificaciones,3769,60187020,n
Tajo,3768,16,s
notación,3768,2102,n
June,3770,62,n
DOÑA,3768,12,n
PCE,3767,90,n
miniatura,3767,3214,s
devotos,3767,1810,n
tripulantes,3766,1495210,n
complot,3766,73951,n
prefacio,3766,9480,n
deportista,3765,194101,n
lírica,3764,547,n
Capitanía,3764,7912,n
apremio,3763,943,n
Págs,3763,960,n
universalismo,3763,2840503,n
nerviosismo,3763,248003,n
AG,3762,6,n
Two,3762,1,n
Academy,3777,713,n
Estilo,3762,015,n
golf,3759,658,n
lunes,3758,520,n
sarampión,3759,04392,n
agroindustria,3758,6421014,n
penuria,3757,924,n
GENERAL,3756,6245,n
navios,3757,280,n
quesos,3756,700,n
ROBERTO,3756,4941,n
puntualidad,3756,921511,n
maleza,3756,350,s
gradas,3755,6410,n
MENDOZA,3755,3210,n
veta,3755,81,s
opositor,3754,9014,n
móviles,3755,3850,n
telenovela,3754,15285,n
periplo,3754,9495,n
MARIO,3753,34,n
plasma,3752,9503,n
Departamentales,3752,194132150,n
Siqueiros,3753,0740,n
Legación,3752,5602,n
festejo,3752,8016,n
personeros,3751,940240,n
certamen,3751,04132,n
patriarcado,3751,914471,n
súplica,3750,0957,n
Plus,3749,950,n
provenientes,3749,9482210,n
cultivadores,3748,7518140,n
rótulo,3748,415,s
soborno,3748,0942,n
Wood,3747,1,n
mesmo,3747,303,n
Coronado,3746,7421,n
Actos,3746,710,n
satisfacciones,3747,01087020,n
Petróleos,3747,91450,n
importadores,3746,3941140,n
tenedores,3745,12140,n
Casimiro,3745,7034,n
brújula,3745,9465,s
jornales,3744,64250,n
humanistas,3744,32010,n
vulgo,3744,856,n
cubiertos,3743,79410,n
mucosa,3743,370,n
Carabobo,3743,7499,n
Becker,3743,9774,n
Monge,3742,326,n
Conteo,3742,721,n
EVALUACIÓN,3741,8502,n
seruicio,3741,040,n
tintas,3741,1210,n
Goytisolo,3741,6105,n
Mass.,3740,300,Error
iris,3740,40,n
disparidades,3741,1094110,n
Material,3740,3145,s
cases,3740,700,n
glosa,3740,650,n
eI,3739,,n
cimiento,3739,0321,s
prepotencia,3738,949120,n
tedio,3738,11,n
ladinos,3737,5120,n
sable,3737,095,n
vibraciones,3737,894020,n
inferencia,3736,28420,n
antesala,3736,2105,s
approach,3736,9946,n
VENTAS,3736,8210,n
ton,3736,12,n
barbas,3735,9490,s
conejos,3735,7260,n
milicianos,3735,35020,n
cafetería,3735,7814,n
Omar,3735,34,n
Amplio,3734,395,n
Bohemia,3733,93,n
Términos,3733,14320,n
Muebles,3734,3950,s
Antequera,3733,2174,n
roble,3733,495,s
Cario,3732,74,n
Amistad,3732,3011,n
espía,3731,09,n
ataduras,3731,1140,n
mafia,3731,38,n
DEMANDA,3730,1321,n
Colonización,3730,752002,n
Inst.,3729,201,Error
Geográfico,3729,66487,n
PRECIOS,3729,9400,n
Azcárraga,3729,0746,n
Bar,3728,94,n
poetisa,3728,910,n
latifundios,3726,518210,n
sabana,3727,092,s
catecismo,3726,71003,n
pubertad,3726,99411,n
vezinos,3723,8020,n
INEI,3725,2,n
Nebrija,3725,2946,n
legendario,3722,56214,n
alfalfa,3720,5858,s
Operativo,3722,9418,n
VOLUMEN,3720,8532,n
supermercado,3720,0943471,s
Astorga,3719,0146,n
MUERTE,3718,341,n
Compañías,3719,73920,n
alegaciones,3716,56020,n
forraje,3717,846,s
Portilla,3715,941,n
pantanos,3715,92120,n
Empire,3715,394,n
am,3714,3,n
estantes,3714,01210,n
sufijo,3714,086,n
Tendencia,3714,12120,n
Subdirector,3713,0914714,n
Irak,3713,47,n
Fobaproa,3711,8994,n
talón,3713,152,s
cedro,3711,014,s
Inmigración,3711,236402,n
destellos,3711,1010,n
pulque,3711,957,s
Ward,3711,41,n
arrendador,3710,42114,n
rata,3708,41,s
Navas,3710,280,n
amalgama,3708,3563,n
Modesto,3708,3101,n
merma,3708,343,n
Republic,3708,49957,n
Otoño,3708,12,n
oponente,3708,9221,n
maestras,3707,30140,n
enciclopedia,3707,207591,s
causantes,3706,70210,n
Rosendo,3706,4021,n
absolución,3706,90502,n
Voto,3706,81,n
corresponsales,3706,74092050,n
Chan,3706,62,n
Cecilio,3705,005,n
Manhattan,3705,32112,n
incompetencia,3704,2739120,n
Micaela,3704,375,n
subsector,3703,090714,n
SECOFI,3704,078,n
back,3704,977,n
pretendiente,3703,9412121,n
Telecom,3703,1573,n
látigo,3703,516,s
AV,3702,9,n
iconos,3701,720,n
Quebrada,3701,7941,n
Gini,3702,62,n
solos,3701,050,n
tlcan,3700,1572,n
hispano,3700,092,n
ASISTENCIA,3700,00120,n
Olivera,3700,584,n
Monarca,3699,3247,n
efervescencia,3700,8480020,n
S.A,3697,0,Error
diáspora,3700,1094,n
Ucrania,3698,742,n
Navegación,3698,28602,n
orificio,3697,480,n
dieciocho,3697,106,n
calefacción,3697,758702,n
ti,3696,1,n
Field,3696,851,n
Martina,3696,3412,n
MC,3695,37,n
Austrias,3695,0140,n
science,3695,0020,n
Oswaldo,3694,051,n
cordel,3695,7415,s
apéndices,3694,92100,n
Contaminación,3694,7213202,n
verdes,3693,8410,n
Jaume,3692,63,n
choza,3693,60,s
demografía,3692,13648,n
Dama,3692,13,s
dominicanos,3692,132720,n
Fontana,3691,8212,n
oleaje,3690,56,n
quinientas,3691,72210,n
Putumayo,3690,913,n
confidencialidad,3689,728120511,n
Componentes,3689,7392210,n
audio,3689,1,n
camarada,3688,7341,n
Stuttgart,3688,0111641,n
territorialidad,3688,1414511,n
economic,3688,7237,n
Autónomo,3687,123,n
brasileños,3686,940520,n
parcialidades,3686,9405110,n
Socialismo,3686,00503,n
desacuerdos,3686,107410,n
Espectador,3686,097114,n
Banamex,3685,9230,n
ciertos,3685,0410,n
Berger,3685,9464,n
encargos,3684,27460,n
Novena,3683,282,n
Valente,3683,8521,n
fogón,3684,862,s
Alexis,3682,560,n
coros,3682,740,n
imaginería,3682,3624,n
Agriculture,3682,647514,n
Mártir,3682,3414,n
estaño,3681,012,s
telégrafo,3681,15648,s
verde,3680,841,n
DEMOCRACIA,3680,13740,n
August,3680,601,n
mayorazgo,3680,3406,n
presuntos,3680,940210,n
Arquitecto,3680,47171,n
letrado,3679,5141,n
medicación,3678,31702,n
Porcentajes,3678,9402160,n
muslo,3678,305,s
micrófono,3677,37482,s
Oil,3678,5,n
Financieras,3677,822040,n
vagón,3677,862,s
care,3676,74,n
Manuscrito,3676,320741,s
DO,3675,1,n
rojos,3676,460,n
socorros,3675,0740,n
matorrales,3675,31450,n
desarme,3675,1043,n
anticonceptivos,3675,217209180,n
calumnia,3674,7532,n
Tenochtitlan,3673,1261152,n
veterano,3673,8142,n
Ai,3673,,n
Sabio,3672,09,n
cante,3673,721,n
veintena,3671,8212,n
Adiós,3671,10,n
Capítulos,3671,79150,n
bultos,3671,9510,s
XlX,3671,050,n
frenos,3669,8420,n
Berenguer,3670,94264,n
NORMAS,3669,2430,n
need,3669,21,n
sigs,3669,060,n
unísono,3668,202,n
Influencia,3668,28520,n
Prats,3667,9410,n
Catalán,3666,7152,n
lamento,3666,5321,n
portafolio,3665,94185,n
Várela,3665,845,n
recogimiento,3665,476321,n
franquicias,3664,842700,n
Modernismo,3663,314203,n
Braudel,3662,9415,n
Giner,3664,624,n
patrimonios,3663,914320,n
